fuel_consumption,petroleum_imports_crudeOil,Taxes_on_Customs_and_Other_Import Duties,Foreign Direct Investments,GDP Goods and Services,New Vehicle Registrations,Vehicle Sales,Vehicle Sales Asia,No.of Vessels Colombo,Imports of Refined Products,Tax income profits_gains,Tax Goods & Services,Tax Road Transport,GDP FCE Households,Diesel User Price,Petrol User Price,Consumption_Oil,Sales 90 Octane,Sales 95 Octane,Sales Auto Diesel,year,month,day,weekday,quarter
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8384184100898124,-0.856618802295262,-1.5785885214164055,-1.1098169715163515,-0.13860439137951,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.3370680518991749,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,3,29,0,1
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-0.9879818831612757,-1.5785885214164055,-1.1098169715163515,1.2546843186637617,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,4,5,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-0.9879818831612757,-1.5785885214164055,-1.1098169715163515,1.2546843186637617,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,4,12,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-0.9879818831612757,-1.5785885214164055,-1.1098169715163515,1.2546843186637617,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,4,19,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-0.9879818831612757,-1.5785885214164055,-1.1098169715163515,1.2546843186637617,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,4,26,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-1.24679626339937,-1.5785885214164055,-1.1098169715163515,1.2546843186637617,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,5,3,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-1.24679626339937,-1.5785885214164055,-1.1098169715163515,1.2546843186637617,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,5,10,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-1.24679626339937,-1.5785885214164055,-1.1098169715163515,1.2546843186637617,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,5,17,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-1.24679626339937,-1.5785885214164055,-1.1098169715163515,1.2546843186637617,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,5,24,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-1.24679626339937,-1.5785885214164055,-1.1098169715163515,-0.9646255551908779,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,5,31,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-0.037669152207955914,-1.5785885214164055,-1.1098169715163515,-0.9646255551908779,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,6,7,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-0.037669152207955914,-1.5785885214164055,-1.1098169715163515,-0.9646255551908779,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,6,14,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-0.037669152207955914,-1.5785885214164055,-1.1098169715163515,-0.9646255551908779,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,6,21,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8931104690401552,-0.037669152207955914,-1.5785885214164055,-1.1098169715163515,-0.9646255551908779,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.5207124934230194,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,6,28,0,2
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,0.24843672682501672,-1.5785885214164055,-1.1098169715163515,0.6575605857880739,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,7,5,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,0.24843672682501672,-1.5785885214164055,-1.1098169715163515,0.6575605857880739,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,7,12,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,0.24843672682501672,-1.5785885214164055,-1.1098169715163515,0.6575605857880739,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,7,19,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,0.24843672682501672,-1.5785885214164055,-1.1098169715163515,0.6575605857880739,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,7,26,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,-0.40858336374601234,-1.5785885214164055,-1.1098169715163515,0.8068415190069957,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,8,2,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,-0.40858336374601234,-1.5785885214164055,-1.1098169715163515,0.8068415190069957,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,8,9,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,-0.40858336374601234,-1.5785885214164055,-1.1098169715163515,0.8068415190069957,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,8,16,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,-0.40858336374601234,-1.5785885214164055,-1.1098169715163515,0.8068415190069957,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,8,23,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,-0.40858336374601234,-1.5785885214164055,-1.1098169715163515,-0.4272141956027597,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,8,30,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,-0.06564293847270602,-1.5785885214164055,-1.1098169715163515,-0.4272141956027597,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,9,6,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,-0.06564293847270602,-1.5785885214164055,-1.1098169715163515,-0.4272141956027597,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,9,13,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,-0.06564293847270602,-1.5785885214164055,-1.1098169715163515,-0.4272141956027597,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,9,20,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.8662110237911518,-0.06564293847270602,-1.5785885214164055,-1.1098169715163515,-0.4272141956027597,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.1841268159626002,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,9,27,0,3
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.3430962917015836,0.33508723549875485,-1.5785885214164055,-1.1098169715163515,0.8068415190069957,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.3637958132657986,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,10,4,0,4
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.3430962917015836,0.33508723549875485,-1.5785885214164055,-1.1098169715163515,0.8068415190069957,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.3637958132657986,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,10,11,0,4
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.3430962917015836,0.33508723549875485,-1.5785885214164055,-1.1098169715163515,0.8068415190069957,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.3637958132657986,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,10,18,0,4
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.3430962917015836,0.33508723549875485,-1.5785885214164055,-1.1098169715163515,0.8068415190069957,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.3637958132657986,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,10,25,0,4
-1.5078750212271355,-1.4688078530334383,-1.2131162958906754,-1.5095718685919297,-1.3430962917015836,-0.1862486202304049,-1.5785885214164055,-1.1098169715163515,-0.86510493304493,-1.6951410634613473,-1.453339725770081,1.1419836601084432,-1.9792199250722067,-1.3637958132657986,-1.178053526641966,-1.2709558094795645,-1.3737891264052922,-1.7967214474422226,-1.3513315630127274,0.6340539143089496,2010,11,1,0,4
