,Refined Products: Demand: Local Sales: Auto Diesel: Annual
Region,Sri Lanka
Subnational,
Frequency,Weekly beginning at Monday
Unit,Metric Ton th
Source,Central Bank of Sri Lanka
Status,Active
Series ID,30772901 (LBKFB)
SR Code,SR854639
Trade Code,
Mnemonic,
Function Description,DISAGGREGATE(Weekly; Sunday; Distribute)
First Obs. Date,01/05/1987
Last Obs. Date,12/26/2022
Last Update Time,27/04/2023
Series remarks,
Suggestions,
Mean,27.93827209797656
Variance,113.19580828107763
Standard Deviation,10.639351873167728
Skewness,-0.6610701700814028
Kurtosis,-1.0174332292093504
Coefficient Variation,0.38081638820957314
Min,9.299057692307692
Max,42.19230769230769
Median,36.34615384615385
Sum,
Subtract,
01/14/2019,41.1346153846154
01/21/2019,41.1346153846154
01/28/2019,41.1346153846154
02/04/2019,41.1346153846154
02/11/2019,41.1346153846154
02/18/2019,41.1346153846154
02/25/2019,41.1346153846154
03/04/2019,41.1346153846154
03/11/2019,41.1346153846154
03/18/2019,41.1346153846154
03/25/2019,41.1346153846154
04/01/2019,41.1346153846154
04/08/2019,41.1346153846154
04/15/2019,41.1346153846154
04/22/2019,41.1346153846154
04/29/2019,41.1346153846154
05/06/2019,41.1346153846154
05/13/2019,41.1346153846154
05/20/2019,41.1346153846154
05/27/2019,41.1346153846154
06/03/2019,41.1346153846154
06/10/2019,41.1346153846154
06/17/2019,41.1346153846154
06/24/2019,41.1346153846154
07/01/2019,41.1346153846154
07/08/2019,41.1346153846154
07/15/2019,41.1346153846154
07/22/2019,41.1346153846154
07/29/2019,41.1346153846154
08/05/2019,41.1346153846154
08/12/2019,41.1346153846154
08/19/2019,41.1346153846154
08/26/2019,41.1346153846154
09/02/2019,41.1346153846154
09/09/2019,41.1346153846154
09/16/2019,41.1346153846154
09/23/2019,41.1346153846154
09/30/2019,41.1346153846154
10/07/2019,41.1346153846154
10/14/2019,41.1346153846154
10/21/2019,41.1346153846154
10/28/2019,41.1346153846154
11/04/2019,41.1346153846154
11/11/2019,41.1346153846154
11/18/2019,41.1346153846154
11/25/2019,41.1346153846154
12/02/2019,41.1346153846154
12/09/2019,41.1346153846154
12/16/2019,41.1346153846154
12/23/2019,41.1346153846154
12/30/2019,41.1346153846154
01/06/2020,33.6538461538462
01/13/2020,33.6538461538462
01/20/2020,33.6538461538462
01/27/2020,33.6538461538462
02/03/2020,33.6538461538462
02/10/2020,33.6538461538462
02/17/2020,33.6538461538462
02/24/2020,33.6538461538462
03/02/2020,33.6538461538462
03/09/2020,33.6538461538462
03/16/2020,33.6538461538462
03/23/2020,33.6538461538462
03/30/2020,33.6538461538462
04/06/2020,33.6538461538462
04/13/2020,33.6538461538462
04/20/2020,33.6538461538462
04/27/2020,33.6538461538462
05/04/2020,33.6538461538462
05/11/2020,33.6538461538462
05/18/2020,33.6538461538462
05/25/2020,33.6538461538462
06/01/2020,33.6538461538462
06/08/2020,33.6538461538462
06/15/2020,33.6538461538462
06/22/2020,33.6538461538462
06/29/2020,33.6538461538462
07/06/2020,33.6538461538462
07/13/2020,33.6538461538462
07/20/2020,33.6538461538462
07/27/2020,33.6538461538462
08/03/2020,33.6538461538462
08/10/2020,33.6538461538462
08/17/2020,33.6538461538462
08/24/2020,33.6538461538462
08/31/2020,33.6538461538462
09/07/2020,33.6538461538462
09/14/2020,33.6538461538462
09/21/2020,33.6538461538462
09/28/2020,33.6538461538462
10/05/2020,33.6538461538462
10/12/2020,33.6538461538462
10/19/2020,33.6538461538462
10/26/2020,33.6538461538462
11/02/2020,33.6538461538462
11/09/2020,33.6538461538462
11/16/2020,33.6538461538462
11/23/2020,33.6538461538462
11/30/2020,33.6538461538462
12/07/2020,33.6538461538462
12/14/2020,33.6538461538462
12/21/2020,33.6538461538462
12/28/2020,33.6538461538462
01/04/2021,36.0576923076923
01/11/2021,36.0576923076923
01/18/2021,36.0576923076923
01/25/2021,36.0576923076923
02/01/2021,36.0576923076923
02/08/2021,36.0576923076923
02/15/2021,36.0576923076923
02/22/2021,36.0576923076923
03/01/2021,36.0576923076923
03/08/2021,36.0576923076923
03/15/2021,36.0576923076923
03/22/2021,36.0576923076923
03/29/2021,36.0576923076923
04/05/2021,36.0576923076923
04/12/2021,36.0576923076923
04/19/2021,36.0576923076923
04/26/2021,36.0576923076923
05/03/2021,36.0576923076923
05/10/2021,36.0576923076923
05/17/2021,36.0576923076923
05/24/2021,36.0576923076923
05/31/2021,36.0576923076923
06/07/2021,36.0576923076923
06/14/2021,36.0576923076923
06/21/2021,36.0576923076923
06/28/2021,36.0576923076923
07/05/2021,36.0576923076923
07/12/2021,36.0576923076923
07/19/2021,36.0576923076923
07/26/2021,36.0576923076923
08/02/2021,36.0576923076923
08/09/2021,36.0576923076923
08/16/2021,36.0576923076923
08/23/2021,36.0576923076923
08/30/2021,36.0576923076923
09/06/2021,36.0576923076923
09/13/2021,36.0576923076923
09/20/2021,36.0576923076923
09/27/2021,36.0576923076923
10/04/2021,36.0576923076923
10/11/2021,36.0576923076923
10/18/2021,36.0576923076923
10/25/2021,36.0576923076923
11/01/2021,36.0576923076923
11/08/2021,36.0576923076923
11/15/2021,36.0576923076923
11/22/2021,36.0576923076923
11/29/2021,36.0576923076923
12/06/2021,36.0576923076923
12/13/2021,36.0576923076923
12/20/2021,36.0576923076923
12/27/2021,36.0576923076923
01/03/2022,32.5576923076923
01/10/2022,32.5576923076923
01/17/2022,32.5576923076923
01/24/2022,32.5576923076923
01/31/2022,32.5576923076923
02/07/2022,32.5576923076923
02/14/2022,32.5576923076923
02/21/2022,32.5576923076923
02/28/2022,32.5576923076923
03/07/2022,32.5576923076923
03/14/2022,32.5576923076923
03/21/2022,32.5576923076923
03/28/2022,32.5576923076923
04/04/2022,32.5576923076923
04/11/2022,32.5576923076923
04/18/2022,32.5576923076923
04/25/2022,32.5576923076923
05/02/2022,32.5576923076923
05/09/2022,32.5576923076923
05/16/2022,32.5576923076923
05/23/2022,32.5576923076923
05/30/2022,32.5576923076923
06/06/2022,32.5576923076923
06/13/2022,32.5576923076923
06/20/2022,32.5576923076923
06/27/2022,32.5576923076923
07/04/2022,32.5576923076923
07/11/2022,32.5576923076923
07/18/2022,32.5576923076923
07/25/2022,32.5576923076923
08/01/2022,32.5576923076923
08/08/2022,32.5576923076923
08/15/2022,32.5576923076923
08/22/2022,32.5576923076923
08/29/2022,32.5576923076923
09/05/2022,32.5576923076923
09/12/2022,32.5576923076923
09/19/2022,32.5576923076923
09/26/2022,32.5576923076923
10/03/2022,32.5576923076923
10/10/2022,32.5576923076923
10/17/2022,32.5576923076923
10/24/2022,32.5576923076923
10/31/2022,32.5576923076923
11/07/2022,32.5576923076923
11/14/2022,32.5576923076923
11/21/2022,32.5576923076923
11/28/2022,32.5576923076923
12/05/2022,32.5576923076923
12/12/2022,32.5576923076923
12/19/2022,32.5576923076923
12/26/2022,32.5576923076923
