,NN: BP: Consumption: Oil: Asia Pacific: Sri Lanka
Region,Sri Lanka
Subnational,
Frequency,Weekly beginning at Monday
Unit,Barrel/Day th
Source,BP PLC
Status,Active
Series ID,403964597
SR Code,SR115108027
Trade Code,
Mnemonic,
Function Description,DISAGGREGATE(Weekly; Sunday; Distribute)
First Obs. Date,01/04/1965
Last Obs. Date,12/25/2023
Last Update Time,27/06/2024
Series remarks,
Suggestions,
Mean,1.1789785504093582
Variance,0.4991869831524687
Standard Deviation,0.7065316575727295
Skewness,0.5933796027264748
Kurtosis,-0.9311114994158745
Coefficient Variation,0.5992743950493515
Min,0.2954589051923077
Max,2.7656201448076922
Median,0.8429445173076923
Sum,
Subtract,
02/15/1999,1.26854783557692
02/22/1999,1.26854783557692
03/01/1999,1.26854783557692
03/08/1999,1.26854783557692
03/15/1999,1.26854783557692
03/22/1999,1.26854783557692
03/29/1999,1.26854783557692
04/05/1999,1.26854783557692
04/12/1999,1.26854783557692
04/19/1999,1.26854783557692
04/26/1999,1.26854783557692
05/03/1999,1.26854783557692
05/10/1999,1.26854783557692
05/17/1999,1.26854783557692
05/24/1999,1.26854783557692
05/31/1999,1.26854783557692
06/07/1999,1.26854783557692
06/14/1999,1.26854783557692
06/21/1999,1.26854783557692
06/28/1999,1.26854783557692
07/05/1999,1.26854783557692
07/12/1999,1.26854783557692
07/19/1999,1.26854783557692
07/26/1999,1.26854783557692
08/02/1999,1.26854783557692
08/09/1999,1.26854783557692
08/16/1999,1.26854783557692
08/23/1999,1.26854783557692
08/30/1999,1.26854783557692
09/06/1999,1.26854783557692
09/13/1999,1.26854783557692
09/20/1999,1.26854783557692
09/27/1999,1.26854783557692
10/04/1999,1.26854783557692
10/11/1999,1.26854783557692
10/18/1999,1.26854783557692
10/25/1999,1.26854783557692
11/01/1999,1.26854783557692
11/08/1999,1.26854783557692
11/15/1999,1.26854783557692
11/22/1999,1.26854783557692
11/29/1999,1.26854783557692
12/06/1999,1.26854783557692
12/13/1999,1.26854783557692
12/20/1999,1.26854783557692
12/27/1999,1.26854783557692
01/03/2000,1.44971455557692
01/10/2000,1.44971455557692
01/17/2000,1.44971455557692
01/24/2000,1.44971455557692
01/31/2000,1.44971455557692
02/07/2000,1.44971455557692
02/14/2000,1.44971455557692
02/21/2000,1.44971455557692
02/28/2000,1.44971455557692
03/06/2000,1.44971455557692
03/13/2000,1.44971455557692
03/20/2000,1.44971455557692
03/27/2000,1.44971455557692
04/03/2000,1.44971455557692
04/10/2000,1.44971455557692
04/17/2000,1.44971455557692
04/24/2000,1.44971455557692
05/01/2000,1.44971455557692
05/08/2000,1.44971455557692
05/15/2000,1.44971455557692
05/22/2000,1.44971455557692
05/29/2000,1.44971455557692
06/05/2000,1.44971455557692
06/12/2000,1.44971455557692
06/19/2000,1.44971455557692
06/26/2000,1.44971455557692
07/03/2000,1.44971455557692
07/10/2000,1.44971455557692
07/17/2000,1.44971455557692
07/24/2000,1.44971455557692
07/31/2000,1.44971455557692
08/07/2000,1.44971455557692
08/14/2000,1.44971455557692
08/21/2000,1.44971455557692
08/28/2000,1.44971455557692
09/04/2000,1.44971455557692
09/11/2000,1.44971455557692
09/18/2000,1.44971455557692
09/25/2000,1.44971455557692
10/02/2000,1.44971455557692
10/09/2000,1.44971455557692
10/16/2000,1.44971455557692
10/23/2000,1.44971455557692
10/30/2000,1.44971455557692
11/06/2000,1.44971455557692
11/13/2000,1.44971455557692
11/20/2000,1.44971455557692
11/27/2000,1.44971455557692
12/04/2000,1.44971455557692
12/11/2000,1.44971455557692
12/18/2000,1.44971455557692
12/25/2000,1.44971455557692
01/01/2001,1.38879835924528
01/08/2001,1.38879835924528
01/15/2001,1.38879835924528
01/22/2001,1.38879835924528
01/29/2001,1.38879835924528
02/05/2001,1.38879835924528
02/12/2001,1.38879835924528
02/19/2001,1.38879835924528
02/26/2001,1.38879835924528
03/05/2001,1.38879835924528
03/12/2001,1.38879835924528
03/19/2001,1.38879835924528
03/26/2001,1.38879835924528
04/02/2001,1.38879835924528
04/09/2001,1.38879835924528
04/16/2001,1.38879835924528
04/23/2001,1.38879835924528
04/30/2001,1.38879835924528
05/07/2001,1.38879835924528
05/14/2001,1.38879835924528
05/21/2001,1.38879835924528
05/28/2001,1.38879835924528
06/04/2001,1.38879835924528
06/11/2001,1.38879835924528
06/18/2001,1.38879835924528
06/25/2001,1.38879835924528
07/02/2001,1.38879835924528
07/09/2001,1.38879835924528
07/16/2001,1.38879835924528
07/23/2001,1.38879835924528
07/30/2001,1.38879835924528
08/06/2001,1.38879835924528
08/13/2001,1.38879835924528
08/20/2001,1.38879835924528
08/27/2001,1.38879835924528
09/03/2001,1.38879835924528
09/10/2001,1.38879835924528
09/17/2001,1.38879835924528
09/24/2001,1.38879835924528
10/01/2001,1.38879835924528
10/08/2001,1.38879835924528
10/15/2001,1.38879835924528
10/22/2001,1.38879835924528
10/29/2001,1.38879835924528
11/05/2001,1.38879835924528
11/12/2001,1.38879835924528
11/19/2001,1.38879835924528
11/26/2001,1.38879835924528
12/03/2001,1.38879835924528
12/10/2001,1.38879835924528
12/17/2001,1.38879835924528
12/24/2001,1.38879835924528
12/31/2001,1.38879835924528
01/07/2002,1.50848507384615
01/14/2002,1.50848507384615
01/21/2002,1.50848507384615
01/28/2002,1.50848507384615
02/04/2002,1.50848507384615
02/11/2002,1.50848507384615
02/18/2002,1.50848507384615
02/25/2002,1.50848507384615
03/04/2002,1.50848507384615
03/11/2002,1.50848507384615
03/18/2002,1.50848507384615
03/25/2002,1.50848507384615
04/01/2002,1.50848507384615
04/08/2002,1.50848507384615
04/15/2002,1.50848507384615
04/22/2002,1.50848507384615
04/29/2002,1.50848507384615
05/06/2002,1.50848507384615
05/13/2002,1.50848507384615
05/20/2002,1.50848507384615
05/27/2002,1.50848507384615
06/03/2002,1.50848507384615
06/10/2002,1.50848507384615
06/17/2002,1.50848507384615
06/24/2002,1.50848507384615
07/01/2002,1.50848507384615
07/08/2002,1.50848507384615
07/15/2002,1.50848507384615
07/22/2002,1.50848507384615
07/29/2002,1.50848507384615
08/05/2002,1.50848507384615
08/12/2002,1.50848507384615
08/19/2002,1.50848507384615
08/26/2002,1.50848507384615
09/02/2002,1.50848507384615
09/09/2002,1.50848507384615
09/16/2002,1.50848507384615
09/23/2002,1.50848507384615
09/30/2002,1.50848507384615
10/07/2002,1.50848507384615
10/14/2002,1.50848507384615
10/21/2002,1.50848507384615
10/28/2002,1.50848507384615
11/04/2002,1.50848507384615
11/11/2002,1.50848507384615
11/18/2002,1.50848507384615
11/25/2002,1.50848507384615
12/02/2002,1.50848507384615
12/09/2002,1.50848507384615
12/16/2002,1.50848507384615
12/23/2002,1.50848507384615
12/30/2002,1.50848507384615
01/06/2003,1.49066578403846
01/13/2003,1.49066578403846
01/20/2003,1.49066578403846
01/27/2003,1.49066578403846
02/03/2003,1.49066578403846
02/10/2003,1.49066578403846
02/17/2003,1.49066578403846
02/24/2003,1.49066578403846
03/03/2003,1.49066578403846
03/10/2003,1.49066578403846
03/17/2003,1.49066578403846
03/24/2003,1.49066578403846
03/31/2003,1.49066578403846
04/07/2003,1.49066578403846
04/14/2003,1.49066578403846
04/21/2003,1.49066578403846
04/28/2003,1.49066578403846
05/05/2003,1.49066578403846
05/12/2003,1.49066578403846
05/19/2003,1.49066578403846
05/26/2003,1.49066578403846
06/02/2003,1.49066578403846
06/09/2003,1.49066578403846
06/16/2003,1.49066578403846
06/23/2003,1.49066578403846
06/30/2003,1.49066578403846
07/07/2003,1.49066578403846
07/14/2003,1.49066578403846
07/21/2003,1.49066578403846
07/28/2003,1.49066578403846
08/04/2003,1.49066578403846
08/11/2003,1.49066578403846
08/18/2003,1.49066578403846
08/25/2003,1.49066578403846
09/01/2003,1.49066578403846
09/08/2003,1.49066578403846
09/15/2003,1.49066578403846
09/22/2003,1.49066578403846
09/29/2003,1.49066578403846
10/06/2003,1.49066578403846
10/13/2003,1.49066578403846
10/20/2003,1.49066578403846
10/27/2003,1.49066578403846
11/03/2003,1.49066578403846
11/10/2003,1.49066578403846
11/17/2003,1.49066578403846
11/24/2003,1.49066578403846
12/01/2003,1.49066578403846
12/08/2003,1.49066578403846
12/15/2003,1.49066578403846
12/22/2003,1.49066578403846
12/29/2003,1.49066578403846
01/05/2004,1.48862154480769
01/12/2004,1.48862154480769
01/19/2004,1.48862154480769
01/26/2004,1.48862154480769
02/02/2004,1.48862154480769
02/09/2004,1.48862154480769
02/16/2004,1.48862154480769
02/23/2004,1.48862154480769
03/01/2004,1.48862154480769
03/08/2004,1.48862154480769
03/15/2004,1.48862154480769
03/22/2004,1.48862154480769
03/29/2004,1.48862154480769
04/05/2004,1.48862154480769
04/12/2004,1.48862154480769
04/19/2004,1.48862154480769
04/26/2004,1.48862154480769
05/03/2004,1.48862154480769
05/10/2004,1.48862154480769
05/17/2004,1.48862154480769
05/24/2004,1.48862154480769
05/31/2004,1.48862154480769
06/07/2004,1.48862154480769
06/14/2004,1.48862154480769
06/21/2004,1.48862154480769
06/28/2004,1.48862154480769
07/05/2004,1.48862154480769
07/12/2004,1.48862154480769
07/19/2004,1.48862154480769
07/26/2004,1.48862154480769
08/02/2004,1.48862154480769
08/09/2004,1.48862154480769
08/16/2004,1.48862154480769
08/23/2004,1.48862154480769
08/30/2004,1.48862154480769
09/06/2004,1.48862154480769
09/13/2004,1.48862154480769
09/20/2004,1.48862154480769
09/27/2004,1.48862154480769
10/04/2004,1.48862154480769
10/11/2004,1.48862154480769
10/18/2004,1.48862154480769
10/25/2004,1.48862154480769
11/01/2004,1.48862154480769
11/08/2004,1.48862154480769
11/15/2004,1.48862154480769
11/22/2004,1.48862154480769
11/29/2004,1.48862154480769
12/06/2004,1.48862154480769
12/13/2004,1.48862154480769
12/20/2004,1.48862154480769
12/27/2004,1.48862154480769
01/03/2005,1.69976048480769
01/10/2005,1.69976048480769
01/17/2005,1.69976048480769
01/24/2005,1.69976048480769
01/31/2005,1.69976048480769
02/07/2005,1.69976048480769
02/14/2005,1.69976048480769
02/21/2005,1.69976048480769
02/28/2005,1.69976048480769
03/07/2005,1.69976048480769
03/14/2005,1.69976048480769
03/21/2005,1.69976048480769
03/28/2005,1.69976048480769
04/04/2005,1.69976048480769
04/11/2005,1.69976048480769
04/18/2005,1.69976048480769
04/25/2005,1.69976048480769
05/02/2005,1.69976048480769
05/09/2005,1.69976048480769
05/16/2005,1.69976048480769
05/23/2005,1.69976048480769
05/30/2005,1.69976048480769
06/06/2005,1.69976048480769
06/13/2005,1.69976048480769
06/20/2005,1.69976048480769
06/27/2005,1.69976048480769
07/04/2005,1.69976048480769
07/11/2005,1.69976048480769
07/18/2005,1.69976048480769
07/25/2005,1.69976048480769
08/01/2005,1.69976048480769
08/08/2005,1.69976048480769
08/15/2005,1.69976048480769
08/22/2005,1.69976048480769
08/29/2005,1.69976048480769
09/05/2005,1.69976048480769
09/12/2005,1.69976048480769
09/19/2005,1.69976048480769
09/26/2005,1.69976048480769
10/03/2005,1.69976048480769
10/10/2005,1.69976048480769
10/17/2005,1.69976048480769
10/24/2005,1.69976048480769
10/31/2005,1.69976048480769
11/07/2005,1.69976048480769
11/14/2005,1.69976048480769
11/21/2005,1.69976048480769
11/28/2005,1.69976048480769
12/05/2005,1.69976048480769
12/12/2005,1.69976048480769
12/19/2005,1.69976048480769
12/26/2005,1.69976048480769
01/02/2006,1.74533326653846
01/09/2006,1.74533326653846
01/16/2006,1.74533326653846
01/23/2006,1.74533326653846
01/30/2006,1.74533326653846
02/06/2006,1.74533326653846
02/13/2006,1.74533326653846
02/20/2006,1.74533326653846
02/27/2006,1.74533326653846
03/06/2006,1.74533326653846
03/13/2006,1.74533326653846
03/20/2006,1.74533326653846
03/27/2006,1.74533326653846
04/03/2006,1.74533326653846
04/10/2006,1.74533326653846
04/17/2006,1.74533326653846
04/24/2006,1.74533326653846
05/01/2006,1.74533326653846
05/08/2006,1.74533326653846
05/15/2006,1.74533326653846
05/22/2006,1.74533326653846
05/29/2006,1.74533326653846
06/05/2006,1.74533326653846
06/12/2006,1.74533326653846
06/19/2006,1.74533326653846
06/26/2006,1.74533326653846
07/03/2006,1.74533326653846
07/10/2006,1.74533326653846
07/17/2006,1.74533326653846
07/24/2006,1.74533326653846
07/31/2006,1.74533326653846
08/07/2006,1.74533326653846
08/14/2006,1.74533326653846
08/21/2006,1.74533326653846
08/28/2006,1.74533326653846
09/04/2006,1.74533326653846
09/11/2006,1.74533326653846
09/18/2006,1.74533326653846
09/25/2006,1.74533326653846
10/02/2006,1.74533326653846
10/09/2006,1.74533326653846
10/16/2006,1.74533326653846
10/23/2006,1.74533326653846
10/30/2006,1.74533326653846
11/06/2006,1.74533326653846
11/13/2006,1.74533326653846
11/20/2006,1.74533326653846
11/27/2006,1.74533326653846
12/04/2006,1.74533326653846
12/11/2006,1.74533326653846
12/18/2006,1.74533326653846
12/25/2006,1.74533326653846
01/01/2007,1.81520196320755
01/08/2007,1.81520196320755
01/15/2007,1.81520196320755
01/22/2007,1.81520196320755
01/29/2007,1.81520196320755
02/05/2007,1.81520196320755
02/12/2007,1.81520196320755
02/19/2007,1.81520196320755
02/26/2007,1.81520196320755
03/05/2007,1.81520196320755
03/12/2007,1.81520196320755
03/19/2007,1.81520196320755
03/26/2007,1.81520196320755
04/02/2007,1.81520196320755
04/09/2007,1.81520196320755
04/16/2007,1.81520196320755
04/23/2007,1.81520196320755
04/30/2007,1.81520196320755
05/07/2007,1.81520196320755
05/14/2007,1.81520196320755
05/21/2007,1.81520196320755
05/28/2007,1.81520196320755
06/04/2007,1.81520196320755
06/11/2007,1.81520196320755
06/18/2007,1.81520196320755
06/25/2007,1.81520196320755
07/02/2007,1.81520196320755
07/09/2007,1.81520196320755
07/16/2007,1.81520196320755
07/23/2007,1.81520196320755
07/30/2007,1.81520196320755
08/06/2007,1.81520196320755
08/13/2007,1.81520196320755
08/20/2007,1.81520196320755
08/27/2007,1.81520196320755
09/03/2007,1.81520196320755
09/10/2007,1.81520196320755
09/17/2007,1.81520196320755
09/24/2007,1.81520196320755
10/01/2007,1.81520196320755
10/08/2007,1.81520196320755
10/15/2007,1.81520196320755
10/22/2007,1.81520196320755
10/29/2007,1.81520196320755
11/05/2007,1.81520196320755
11/12/2007,1.81520196320755
11/19/2007,1.81520196320755
11/26/2007,1.81520196320755
12/03/2007,1.81520196320755
12/10/2007,1.81520196320755
12/17/2007,1.81520196320755
12/24/2007,1.81520196320755
12/31/2007,1.81520196320755
01/07/2008,1.6944743275
01/14/2008,1.6944743275
01/21/2008,1.6944743275
01/28/2008,1.6944743275
02/04/2008,1.6944743275
02/11/2008,1.6944743275
02/18/2008,1.6944743275
02/25/2008,1.6944743275
03/03/2008,1.6944743275
03/10/2008,1.6944743275
03/17/2008,1.6944743275
03/24/2008,1.6944743275
03/31/2008,1.6944743275
04/07/2008,1.6944743275
04/14/2008,1.6944743275
04/21/2008,1.6944743275
04/28/2008,1.6944743275
05/05/2008,1.6944743275
05/12/2008,1.6944743275
05/19/2008,1.6944743275
05/26/2008,1.6944743275
06/02/2008,1.6944743275
06/09/2008,1.6944743275
06/16/2008,1.6944743275
06/23/2008,1.6944743275
06/30/2008,1.6944743275
07/07/2008,1.6944743275
07/14/2008,1.6944743275
07/21/2008,1.6944743275
07/28/2008,1.6944743275
08/04/2008,1.6944743275
08/11/2008,1.6944743275
08/18/2008,1.6944743275
08/25/2008,1.6944743275
09/01/2008,1.6944743275
09/08/2008,1.6944743275
09/15/2008,1.6944743275
09/22/2008,1.6944743275
09/29/2008,1.6944743275
10/06/2008,1.6944743275
10/13/2008,1.6944743275
10/20/2008,1.6944743275
10/27/2008,1.6944743275
11/03/2008,1.6944743275
11/10/2008,1.6944743275
11/17/2008,1.6944743275
11/24/2008,1.6944743275
12/01/2008,1.6944743275
12/08/2008,1.6944743275
12/15/2008,1.6944743275
12/22/2008,1.6944743275
12/29/2008,1.6944743275
01/05/2009,1.74834859423077
01/12/2009,1.74834859423077
01/19/2009,1.74834859423077
01/26/2009,1.74834859423077
02/02/2009,1.74834859423077
02/09/2009,1.74834859423077
02/16/2009,1.74834859423077
02/23/2009,1.74834859423077
03/02/2009,1.74834859423077
03/09/2009,1.74834859423077
03/16/2009,1.74834859423077
03/23/2009,1.74834859423077
03/30/2009,1.74834859423077
04/06/2009,1.74834859423077
04/13/2009,1.74834859423077
04/20/2009,1.74834859423077
04/27/2009,1.74834859423077
05/04/2009,1.74834859423077
05/11/2009,1.74834859423077
05/18/2009,1.74834859423077
05/25/2009,1.74834859423077
06/01/2009,1.74834859423077
06/08/2009,1.74834859423077
06/15/2009,1.74834859423077
06/22/2009,1.74834859423077
06/29/2009,1.74834859423077
07/06/2009,1.74834859423077
07/13/2009,1.74834859423077
07/20/2009,1.74834859423077
07/27/2009,1.74834859423077
08/03/2009,1.74834859423077
08/10/2009,1.74834859423077
08/17/2009,1.74834859423077
08/24/2009,1.74834859423077
08/31/2009,1.74834859423077
09/07/2009,1.74834859423077
09/14/2009,1.74834859423077
09/21/2009,1.74834859423077
09/28/2009,1.74834859423077
10/05/2009,1.74834859423077
10/12/2009,1.74834859423077
10/19/2009,1.74834859423077
10/26/2009,1.74834859423077
11/02/2009,1.74834859423077
11/09/2009,1.74834859423077
11/16/2009,1.74834859423077
11/23/2009,1.74834859423077
11/30/2009,1.74834859423077
12/07/2009,1.74834859423077
12/14/2009,1.74834859423077
12/21/2009,1.74834859423077
12/28/2009,1.74834859423077
01/04/2010,1.76011708634615
01/11/2010,1.76011708634615
01/18/2010,1.76011708634615
01/25/2010,1.76011708634615
02/01/2010,1.76011708634615
02/08/2010,1.76011708634615
02/15/2010,1.76011708634615
02/22/2010,1.76011708634615
03/01/2010,1.76011708634615
03/08/2010,1.76011708634615
03/15/2010,1.76011708634615
03/22/2010,1.76011708634615
03/29/2010,1.76011708634615
04/05/2010,1.76011708634615
04/12/2010,1.76011708634615
04/19/2010,1.76011708634615
04/26/2010,1.76011708634615
05/03/2010,1.76011708634615
05/10/2010,1.76011708634615
05/17/2010,1.76011708634615
05/24/2010,1.76011708634615
05/31/2010,1.76011708634615
06/07/2010,1.76011708634615
06/14/2010,1.76011708634615
06/21/2010,1.76011708634615
06/28/2010,1.76011708634615
07/05/2010,1.76011708634615
07/12/2010,1.76011708634615
07/19/2010,1.76011708634615
07/26/2010,1.76011708634615
08/02/2010,1.76011708634615
08/09/2010,1.76011708634615
08/16/2010,1.76011708634615
08/23/2010,1.76011708634615
08/30/2010,1.76011708634615
09/06/2010,1.76011708634615
09/13/2010,1.76011708634615
09/20/2010,1.76011708634615
09/27/2010,1.76011708634615
10/04/2010,1.76011708634615
10/11/2010,1.76011708634615
10/18/2010,1.76011708634615
10/25/2010,1.76011708634615
11/01/2010,1.76011708634615
11/08/2010,1.76011708634615
11/15/2010,1.76011708634615
11/22/2010,1.76011708634615
11/29/2010,1.76011708634615
12/06/2010,1.76011708634615
12/13/2010,1.76011708634615
12/20/2010,1.76011708634615
12/27/2010,1.76011708634615
01/03/2011,1.95509522019231
01/10/2011,1.95509522019231
01/17/2011,1.95509522019231
01/24/2011,1.95509522019231
01/31/2011,1.95509522019231
02/07/2011,1.95509522019231
02/14/2011,1.95509522019231
02/21/2011,1.95509522019231
02/28/2011,1.95509522019231
03/07/2011,1.95509522019231
03/14/2011,1.95509522019231
03/21/2011,1.95509522019231
03/28/2011,1.95509522019231
04/04/2011,1.95509522019231
04/11/2011,1.95509522019231
04/18/2011,1.95509522019231
04/25/2011,1.95509522019231
05/02/2011,1.95509522019231
05/09/2011,1.95509522019231
05/16/2011,1.95509522019231
05/23/2011,1.95509522019231
05/30/2011,1.95509522019231
06/06/2011,1.95509522019231
06/13/2011,1.95509522019231
06/20/2011,1.95509522019231
06/27/2011,1.95509522019231
07/04/2011,1.95509522019231
07/11/2011,1.95509522019231
07/18/2011,1.95509522019231
07/25/2011,1.95509522019231
08/01/2011,1.95509522019231
08/08/2011,1.95509522019231
08/15/2011,1.95509522019231
08/22/2011,1.95509522019231
08/29/2011,1.95509522019231
09/05/2011,1.95509522019231
09/12/2011,1.95509522019231
09/19/2011,1.95509522019231
09/26/2011,1.95509522019231
10/03/2011,1.95509522019231
10/10/2011,1.95509522019231
10/17/2011,1.95509522019231
10/24/2011,1.95509522019231
10/31/2011,1.95509522019231
11/07/2011,1.95509522019231
11/14/2011,1.95509522019231
11/21/2011,1.95509522019231
11/28/2011,1.95509522019231
12/05/2011,1.95509522019231
12/12/2011,1.95509522019231
12/19/2011,1.95509522019231
12/26/2011,1.95509522019231
01/02/2012,2.05094831018868
01/09/2012,2.05094831018868
01/16/2012,2.05094831018868
01/23/2012,2.05094831018868
01/30/2012,2.05094831018868
02/06/2012,2.05094831018868
02/13/2012,2.05094831018868
02/20/2012,2.05094831018868
02/27/2012,2.05094831018868
03/05/2012,2.05094831018868
03/12/2012,2.05094831018868
03/19/2012,2.05094831018868
03/26/2012,2.05094831018868
04/02/2012,2.05094831018868
04/09/2012,2.05094831018868
04/16/2012,2.05094831018868
04/23/2012,2.05094831018868
04/30/2012,2.05094831018868
05/07/2012,2.05094831018868
05/14/2012,2.05094831018868
05/21/2012,2.05094831018868
05/28/2012,2.05094831018868
06/04/2012,2.05094831018868
06/11/2012,2.05094831018868
06/18/2012,2.05094831018868
06/25/2012,2.05094831018868
07/02/2012,2.05094831018868
07/09/2012,2.05094831018868
07/16/2012,2.05094831018868
07/23/2012,2.05094831018868
07/30/2012,2.05094831018868
08/06/2012,2.05094831018868
08/13/2012,2.05094831018868
08/20/2012,2.05094831018868
08/27/2012,2.05094831018868
09/03/2012,2.05094831018868
09/10/2012,2.05094831018868
09/17/2012,2.05094831018868
09/24/2012,2.05094831018868
10/01/2012,2.05094831018868
10/08/2012,2.05094831018868
10/15/2012,2.05094831018868
10/22/2012,2.05094831018868
10/29/2012,2.05094831018868
11/05/2012,2.05094831018868
11/12/2012,2.05094831018868
11/19/2012,2.05094831018868
11/26/2012,2.05094831018868
12/03/2012,2.05094831018868
12/10/2012,2.05094831018868
12/17/2012,2.05094831018868
12/24/2012,2.05094831018868
12/31/2012,2.05094831018868
01/07/2013,1.81412161615385
01/14/2013,1.81412161615385
01/21/2013,1.81412161615385
01/28/2013,1.81412161615385
02/04/2013,1.81412161615385
02/11/2013,1.81412161615385
02/18/2013,1.81412161615385
02/25/2013,1.81412161615385
03/04/2013,1.81412161615385
03/11/2013,1.81412161615385
03/18/2013,1.81412161615385
03/25/2013,1.81412161615385
04/01/2013,1.81412161615385
04/08/2013,1.81412161615385
04/15/2013,1.81412161615385
04/22/2013,1.81412161615385
04/29/2013,1.81412161615385
05/06/2013,1.81412161615385
05/13/2013,1.81412161615385
05/20/2013,1.81412161615385
05/27/2013,1.81412161615385
06/03/2013,1.81412161615385
06/10/2013,1.81412161615385
06/17/2013,1.81412161615385
06/24/2013,1.81412161615385
07/01/2013,1.81412161615385
07/08/2013,1.81412161615385
07/15/2013,1.81412161615385
07/22/2013,1.81412161615385
07/29/2013,1.81412161615385
08/05/2013,1.81412161615385
08/12/2013,1.81412161615385
08/19/2013,1.81412161615385
08/26/2013,1.81412161615385
09/02/2013,1.81412161615385
09/09/2013,1.81412161615385
09/16/2013,1.81412161615385
09/23/2013,1.81412161615385
09/30/2013,1.81412161615385
10/07/2013,1.81412161615385
10/14/2013,1.81412161615385
10/21/2013,1.81412161615385
10/28/2013,1.81412161615385
11/04/2013,1.81412161615385
11/11/2013,1.81412161615385
11/18/2013,1.81412161615385
11/25/2013,1.81412161615385
12/02/2013,1.81412161615385
12/09/2013,1.81412161615385
12/16/2013,1.81412161615385
12/23/2013,1.81412161615385
12/30/2013,1.81412161615385
01/06/2014,2.06790789403846
01/13/2014,2.06790789403846
01/20/2014,2.06790789403846
01/27/2014,2.06790789403846
02/03/2014,2.06790789403846
02/10/2014,2.06790789403846
02/17/2014,2.06790789403846
02/24/2014,2.06790789403846
03/03/2014,2.06790789403846
03/10/2014,2.06790789403846
03/17/2014,2.06790789403846
03/24/2014,2.06790789403846
03/31/2014,2.06790789403846
04/07/2014,2.06790789403846
04/14/2014,2.06790789403846
04/21/2014,2.06790789403846
04/28/2014,2.06790789403846
05/05/2014,2.06790789403846
05/12/2014,2.06790789403846
05/19/2014,2.06790789403846
05/26/2014,2.06790789403846
06/02/2014,2.06790789403846
06/09/2014,2.06790789403846
06/16/2014,2.06790789403846
06/23/2014,2.06790789403846
06/30/2014,2.06790789403846
07/07/2014,2.06790789403846
07/14/2014,2.06790789403846
07/21/2014,2.06790789403846
07/28/2014,2.06790789403846
08/04/2014,2.06790789403846
08/11/2014,2.06790789403846
08/18/2014,2.06790789403846
08/25/2014,2.06790789403846
09/01/2014,2.06790789403846
09/08/2014,2.06790789403846
09/15/2014,2.06790789403846
09/22/2014,2.06790789403846
09/29/2014,2.06790789403846
10/06/2014,2.06790789403846
10/13/2014,2.06790789403846
10/20/2014,2.06790789403846
10/27/2014,2.06790789403846
11/03/2014,2.06790789403846
11/10/2014,2.06790789403846
11/17/2014,2.06790789403846
11/24/2014,2.06790789403846
12/01/2014,2.06790789403846
12/08/2014,2.06790789403846
12/15/2014,2.06790789403846
12/22/2014,2.06790789403846
12/29/2014,2.06790789403846
01/05/2015,2.01643112423077
01/12/2015,2.01643112423077
01/19/2015,2.01643112423077
01/26/2015,2.01643112423077
02/02/2015,2.01643112423077
02/09/2015,2.01643112423077
02/16/2015,2.01643112423077
02/23/2015,2.01643112423077
03/02/2015,2.01643112423077
03/09/2015,2.01643112423077
03/16/2015,2.01643112423077
03/23/2015,2.01643112423077
03/30/2015,2.01643112423077
04/06/2015,2.01643112423077
04/13/2015,2.01643112423077
04/20/2015,2.01643112423077
04/27/2015,2.01643112423077
05/04/2015,2.01643112423077
05/11/2015,2.01643112423077
05/18/2015,2.01643112423077
05/25/2015,2.01643112423077
06/01/2015,2.01643112423077
06/08/2015,2.01643112423077
06/15/2015,2.01643112423077
06/22/2015,2.01643112423077
06/29/2015,2.01643112423077
07/06/2015,2.01643112423077
07/13/2015,2.01643112423077
07/20/2015,2.01643112423077
07/27/2015,2.01643112423077
08/03/2015,2.01643112423077
08/10/2015,2.01643112423077
08/17/2015,2.01643112423077
08/24/2015,2.01643112423077
08/31/2015,2.01643112423077
09/07/2015,2.01643112423077
09/14/2015,2.01643112423077
09/21/2015,2.01643112423077
09/28/2015,2.01643112423077
10/05/2015,2.01643112423077
10/12/2015,2.01643112423077
10/19/2015,2.01643112423077
10/26/2015,2.01643112423077
11/02/2015,2.01643112423077
11/09/2015,2.01643112423077
11/16/2015,2.01643112423077
11/23/2015,2.01643112423077
11/30/2015,2.01643112423077
12/07/2015,2.01643112423077
12/14/2015,2.01643112423077
12/21/2015,2.01643112423077
12/28/2015,2.01643112423077
01/04/2016,2.44919437115385
01/11/2016,2.44919437115385
01/18/2016,2.44919437115385
01/25/2016,2.44919437115385
02/01/2016,2.44919437115385
02/08/2016,2.44919437115385
02/15/2016,2.44919437115385
02/22/2016,2.44919437115385
02/29/2016,2.44919437115385
03/07/2016,2.44919437115385
03/14/2016,2.44919437115385
03/21/2016,2.44919437115385
03/28/2016,2.44919437115385
04/04/2016,2.44919437115385
04/11/2016,2.44919437115385
04/18/2016,2.44919437115385
04/25/2016,2.44919437115385
05/02/2016,2.44919437115385
05/09/2016,2.44919437115385
05/16/2016,2.44919437115385
05/23/2016,2.44919437115385
05/30/2016,2.44919437115385
06/06/2016,2.44919437115385
06/13/2016,2.44919437115385
06/20/2016,2.44919437115385
06/27/2016,2.44919437115385
07/04/2016,2.44919437115385
07/11/2016,2.44919437115385
07/18/2016,2.44919437115385
07/25/2016,2.44919437115385
08/01/2016,2.44919437115385
