Date,fuel_consumption,petroleum_imports_crudeOil,Taxes_on_Customs_and_Other_Import Duties ,New Vehicle Registrations,No.of Vessels Colombo,Imports of Refined Products,Tax income profits_gains,Tax Goods & Services,Diesel User Price,Petrol User Price,Consumption: Oil: Asia Pacific: Sri Lanka,Sales 90 Octane,Sales 95 Octane,Sales Auto Diesel
4/7/2003,0.892,8.307692308,14.7568725,3664.25,72.4,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
4/14/2003,0.892,8.307692308,14.7568725,3664.25,72.4,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
4/21/2003,0.892,8.307692308,14.7568725,3664.25,72.4,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
4/28/2003,0.892,8.307692308,14.7568725,3664.25,72.4,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
5/5/2003,0.892,8.307692308,14.7568725,3646.75,80,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
5/12/2003,0.892,8.307692308,14.7568725,3646.75,80,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
5/19/2003,0.892,8.307692308,14.7568725,3646.75,80,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
5/26/2003,0.892,8.307692308,14.7568725,3646.75,80,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
6/2/2003,0.892,8.307692308,14.7568725,3149.8,64.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
6/9/2003,0.892,8.307692308,14.7568725,3149.8,64.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
6/16/2003,0.892,8.307692308,14.7568725,3149.8,64.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
6/23/2003,0.892,8.307692308,14.7568725,3149.8,64.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
6/30/2003,0.892,8.307692308,14.7568725,3149.8,64.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
7/7/2003,0.892,8.307692308,14.7568725,4073,82.5,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
7/14/2003,0.892,8.307692308,14.7568725,4073,82.5,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
7/21/2003,0.892,8.307692308,14.7568725,4073,82.5,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
7/28/2003,0.892,8.307692308,14.7568725,4073,82.5,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
8/4/2003,0.892,8.307692308,14.7568725,3503,78.25,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
8/11/2003,0.892,8.307692308,14.7568725,3503,78.25,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
8/18/2003,0.892,8.307692308,14.7568725,3503,78.25,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
8/25/2003,0.892,8.307692308,14.7568725,3503,78.25,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
9/1/2003,0.892,8.307692308,14.7568725,2842.4,62.8,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
9/8/2003,0.892,8.307692308,14.7568725,2842.4,62.8,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
9/15/2003,0.892,8.307692308,14.7568725,2842.4,62.8,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
9/22/2003,0.892,8.307692308,14.7568725,2842.4,62.8,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
9/29/2003,0.892,8.307692308,14.7568725,2842.4,62.8,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
10/6/2003,0.892,8.307692308,14.7568725,3761.5,76.5,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
10/13/2003,0.892,8.307692308,14.7568725,3761.5,76.5,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
10/20/2003,0.892,8.307692308,14.7568725,3761.5,76.5,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
10/27/2003,0.892,8.307692308,14.7568725,3761.5,76.5,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
11/3/2003,0.892,8.307692308,14.7568725,3617.5,81.75,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
11/10/2003,0.892,8.307692308,14.7568725,3617.5,81.75,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
11/17/2003,0.892,8.307692308,14.7568725,3617.5,81.75,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
11/24/2003,0.892,8.307692308,14.7568725,3617.5,81.75,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
12/1/2003,0.892,8.307692308,14.7568725,3214.8,63.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
12/8/2003,0.892,8.307692308,14.7568725,3214.8,63.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
12/15/2003,0.892,8.307692308,14.7568725,3214.8,63.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
12/22/2003,0.892,8.307692308,14.7568725,3214.8,63.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
12/29/2003,0.892,8.307692308,14.7568725,3214.8,63.6,7.730769231,757.6346154,0.185495614,0.035,0.061730769,1.490665784,7.211538462,0.307692308,35.80769231
1/5/2004,0.881,11.63461538,14.596238,4442.5,78.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
1/12/2004,0.881,11.63461538,14.596238,4442.5,78.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
1/19/2004,0.881,11.63461538,14.596238,4442.5,78.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
1/26/2004,0.881,11.63461538,14.596238,4442.5,78.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
2/2/2004,0.881,11.63461538,14.596238,3754.5,65.8,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
2/9/2004,0.881,11.63461538,14.596238,3754.5,65.8,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
2/16/2004,0.881,11.63461538,14.596238,3754.5,65.8,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
2/23/2004,0.881,11.63461538,14.596238,3754.5,65.8,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
3/1/2004,0.881,11.63461538,14.596238,4194.4,65.8,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
3/8/2004,0.881,11.63461538,14.596238,4194.4,78.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
3/15/2004,0.881,11.63461538,14.596238,4194.4,78.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
3/22/2004,0.881,11.63461538,14.596238,4194.4,78.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
3/29/2004,0.881,11.63461538,14.596238,4194.4,78.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
4/5/2004,0.881,11.63461538,14.596238,3607.25,87.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
4/12/2004,0.881,11.63461538,14.596238,3607.25,87.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
4/19/2004,0.881,11.63461538,14.596238,3607.25,87.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
4/26/2004,0.881,11.63461538,14.596238,3607.25,87.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
5/3/2004,0.881,11.63461538,14.596238,3648.8,81.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
5/10/2004,0.881,11.63461538,14.596238,3648.8,81.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
5/17/2004,0.881,11.63461538,14.596238,3648.8,81.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
5/24/2004,0.881,11.63461538,14.596238,3648.8,81.5,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
5/31/2004,0.881,11.63461538,14.596238,3648.8,65.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
6/7/2004,0.881,11.63461538,14.596238,4820,65.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
6/14/2004,0.881,11.63461538,14.596238,4820,65.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
6/21/2004,0.881,11.63461538,14.596238,4820,65.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
6/28/2004,0.881,11.63461538,14.596238,4820,65.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
7/5/2004,0.881,11.63461538,14.596238,4874,81,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
7/12/2004,0.881,11.63461538,14.596238,4874,81,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
7/19/2004,0.881,11.63461538,14.596238,4874,81,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
7/26/2004,0.881,11.63461538,14.596238,4874,81,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
8/2/2004,0.881,11.63461538,14.596238,3965.4,85,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
8/9/2004,0.881,11.63461538,14.596238,3965.4,85,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
8/16/2004,0.881,11.63461538,14.596238,3965.4,85,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
8/23/2004,0.881,11.63461538,14.596238,3965.4,85,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
8/30/2004,0.881,11.63461538,14.596238,3965.4,73.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
9/6/2004,0.881,11.63461538,14.596238,5088.5,73.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
9/13/2004,0.881,11.63461538,14.596238,5088.5,73.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
9/20/2004,0.881,11.63461538,14.596238,5088.5,73.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
9/27/2004,0.881,11.63461538,14.596238,5088.5,73.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
10/4/2004,0.881,11.63461538,14.596238,5031.75,87.25,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
10/11/2004,0.881,11.63461538,14.596238,5031.75,87.25,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
10/18/2004,0.881,11.63461538,14.596238,5031.75,87.25,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
10/25/2004,0.881,11.63461538,14.596238,5031.75,87.25,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
11/1/2004,0.881,11.63461538,14.596238,3937.4,75.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
11/8/2004,0.881,11.63461538,14.596238,3937.4,75.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
11/15/2004,0.881,11.63461538,14.596238,3937.4,75.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
11/22/2004,0.881,11.63461538,14.596238,3937.4,75.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
11/29/2004,0.881,11.63461538,14.596238,3937.4,75.6,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
12/6/2004,0.881,11.63461538,14.596238,4659.5,89,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
12/13/2004,0.881,11.63461538,14.596238,4659.5,89,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
12/20/2004,0.881,11.63461538,14.596238,4659.5,89,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
12/27/2004,0.881,11.63461538,14.596238,4659.5,89,11.5,795.6153846,0.201423685,0.038269231,0.068076923,1.488621545,8.019230769,0.384615385,31.40384615
1/3/2005,0.871,14.86538462,13.47568054,2746.4,94.25,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
1/10/2005,0.871,14.86538462,13.47568054,2746.4,94.25,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
1/17/2005,0.871,14.86538462,13.47568054,2746.4,94.25,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
1/24/2005,0.871,14.86538462,13.47568054,2746.4,94.25,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
1/31/2005,0.871,14.86538462,13.47568054,2746.4,73.2,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
2/7/2005,0.871,14.86538462,13.47568054,3730,73.2,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
2/14/2005,0.871,14.86538462,13.47568054,3730,73.2,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
2/21/2005,0.871,14.86538462,13.47568054,3730,73.2,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
2/28/2005,0.871,14.86538462,13.47568054,3730,73.2,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
3/7/2005,0.871,14.86538462,13.47568054,4801,85.75,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
3/14/2005,0.871,14.86538462,13.47568054,4801,85.75,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
3/21/2005,0.871,14.86538462,13.47568054,4801,85.75,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
3/28/2005,0.871,14.86538462,13.47568054,4801,85.75,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
4/4/2005,0.871,14.86538462,13.47568054,4144.25,97.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
4/11/2005,0.871,14.86538462,13.47568054,4144.25,97.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
4/18/2005,0.871,14.86538462,13.47568054,4144.25,97.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
4/25/2005,0.871,14.86538462,13.47568054,4144.25,97.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
5/2/2005,0.871,14.86538462,13.47568054,3934.6,95,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
5/9/2005,0.871,14.86538462,13.47568054,3934.6,95,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
5/16/2005,0.871,14.86538462,13.47568054,3934.6,95,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
5/23/2005,0.871,14.86538462,13.47568054,3934.6,95,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
5/30/2005,0.871,14.86538462,13.47568054,3934.6,76.4,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
6/6/2005,0.871,14.86538462,13.47568054,5316.25,76.4,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
6/13/2005,0.871,14.86538462,13.47568054,5316.25,76.4,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
6/20/2005,0.871,14.86538462,13.47568054,5316.25,76.4,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
6/27/2005,0.871,14.86538462,13.47568054,5316.25,76.4,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
7/4/2005,0.871,14.86538462,13.47568054,5312.75,95.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
7/11/2005,0.871,14.86538462,13.47568054,5312.75,95.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
7/18/2005,0.871,14.86538462,13.47568054,5312.75,95.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
7/25/2005,0.871,14.86538462,13.47568054,5312.75,95.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
8/1/2005,0.871,14.86538462,13.47568054,4622.8,65.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
8/8/2005,0.871,14.86538462,13.47568054,4622.8,65.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
8/15/2005,0.871,14.86538462,13.47568054,4622.8,65.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
8/22/2005,0.871,14.86538462,13.47568054,4622.8,65.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
8/29/2005,0.871,14.86538462,13.47568054,4622.8,65.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
9/5/2005,0.871,14.86538462,13.47568054,5516.75,96,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
9/12/2005,0.871,14.86538462,13.47568054,5516.75,96,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
9/19/2005,0.871,14.86538462,13.47568054,5516.75,96,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
9/26/2005,0.871,14.86538462,13.47568054,5516.75,96,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
10/3/2005,0.871,14.86538462,13.47568054,4355.2,90.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
10/10/2005,0.871,14.86538462,13.47568054,4355.2,90.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
10/17/2005,0.871,14.86538462,13.47568054,4355.2,90.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
10/24/2005,0.871,14.86538462,13.47568054,4355.2,90.5,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
10/31/2005,0.871,14.86538462,13.47568054,4355.2,75.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
11/7/2005,0.871,14.86538462,13.47568054,4243.5,75.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
11/14/2005,0.871,14.86538462,13.47568054,4243.5,75.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
11/21/2005,0.871,14.86538462,13.47568054,4243.5,75.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
11/28/2005,0.871,14.86538462,13.47568054,4243.5,75.8,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
12/5/2005,0.871,14.86538462,13.47568054,4778,92.25,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
12/12/2005,0.871,14.86538462,13.47568054,4778,92.25,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
12/19/2005,0.871,14.86538462,13.47568054,4778,92.25,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
12/26/2005,0.871,14.86538462,13.47568054,4778,92.25,16.86538462,1010.288462,0.20266374,0.045769231,0.074615385,1.699760485,10.11538462,0.442307692,33.05660377
1/2/2006,0.835,19.78846154,12.29308626,4040.8,96.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,33.05660377
1/9/2006,0.835,19.78846154,12.29308626,4040.8,96.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
1/16/2006,0.835,19.78846154,12.29308626,4040.8,96.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
1/23/2006,0.835,19.78846154,12.29308626,4040.8,96.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
1/30/2006,0.835,19.78846154,12.29308626,4040.8,79.4,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
2/6/2006,0.835,19.78846154,12.29308626,5142.5,79.4,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
2/13/2006,0.835,19.78846154,12.29308626,5142.5,79.4,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
2/20/2006,0.835,19.78846154,12.29308626,5142.5,79.4,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
2/27/2006,0.835,19.78846154,12.29308626,5142.5,79.4,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
3/6/2006,0.835,19.78846154,12.29308626,3657.25,88.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
3/13/2006,0.835,19.78846154,12.29308626,3657.25,88.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
3/20/2006,0.835,19.78846154,12.29308626,3657.25,88.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
3/27/2006,0.835,19.78846154,12.29308626,3657.25,88.5,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
4/3/2006,0.835,19.78846154,12.29308626,7130.25,102.75,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
4/10/2006,0.835,19.78846154,12.29308626,7130.25,102.75,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
4/17/2006,0.835,19.78846154,12.29308626,7130.25,102.75,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
4/24/2006,0.835,19.78846154,12.29308626,7130.25,102.75,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
5/1/2006,0.835,19.78846154,12.29308626,5476.4,79,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
5/8/2006,0.835,19.78846154,12.29308626,5476.4,79,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
5/15/2006,0.835,19.78846154,12.29308626,5476.4,79,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
5/22/2006,0.835,19.78846154,12.29308626,5476.4,79,25.21153846,1547.769231,0.191295575,0.050576923,0.079038462,1.745333267,8.730769231,0.461538462,30.88461538
