date,fuel_consumption,petroleum_imports,tax_custom_import,foreign_direct_investments,GDP_goods_services,GDP_gross_income,government_debt,new_vehicle_registration,vehicle_sales,port_stay_duration,vehicle_sales_asia_sl,num_vessels_colombo,imports_refined_products,colombo_port_calls,tax_income_profit,tax_export,tax_goods_services,tax_road_transport,GDP_fce_households,diesel_user_price,petrol_user_price,consumption_oil,sales_90_octane,sales_95_octane,sales_auto_diesel,household_income,fuel_other_manufacture,demand
2015-09-28,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.27906078593493117,0.22107904913320453,0.050886570518520136,0.9999999999999999,0.43887147328570675,,0.46052631575436276,0.5419615773508595,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.2069907794845356,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.11762317062816119,1.4981056836128155
2015-10-05,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.33023867379683475,0.23676574526941846,0.0658923015782894,0.900852343945851,0.43887147328570675,,0.46052631575436276,0.8584428715874621,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.1792052212256628,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.06487613089822689,1.4981056836128155
2015-10-12,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.33023867379683475,0.23676574526941846,0.0658923015782894,0.900852343945851,0.43887147328570675,,0.46052631575436276,0.8584428715874621,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.1792052212256628,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.06487613089822689,1.4981056836128155
2015-10-19,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.33023867379683475,0.23676574526941846,0.0658923015782894,0.900852343945851,0.43887147328570675,,0.46052631575436276,0.8584428715874621,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.1792052212256628,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.06487613089822689,1.4981056836128155
2015-10-26,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.33023867379683475,0.23676574526941846,0.0658923015782894,0.900852343945851,0.43887147328570675,,0.46052631575436276,0.8584428715874621,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.1792052212256628,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.06487613089822689,1.4981056836128155
2015-11-02,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.33023867379683475,0.23676574526941846,0.0658923015782894,0.7824392078215091,0.43887147328570675,,0.46052631575436276,0.40444893832153683,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.1792052212256628,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.03657683854981311,1.4981056836128155
2015-11-09,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.33023867379683475,0.23676574526941846,0.0658923015782894,0.7824392078215091,0.43887147328570675,,0.46052631575436276,0.40444893832153683,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.1792052212256628,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.03657683854981311,1.4981056836128155
2015-11-16,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.33023867379683475,0.23676574526941846,0.0658923015782894,0.7824392078215091,0.43887147328570675,,0.46052631575436276,0.40444893832153683,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.1792052212256628,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.03657683854981311,1.4981056836128155
2015-11-23,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.33023867379683475,0.23676574526941846,0.0658923015782894,0.7824392078215091,0.43887147328570675,,0.46052631575436276,0.40444893832153683,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.1792052212256628,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.03657683854981311,1.4981056836128155
2015-11-30,,0.38159675230165113,0.4424386979301717,0.24041532791356218,0.33023867379683475,0.23676574526941846,0.0658923015782894,0.7824392078215091,0.43887147328570675,,0.46052631575436276,0.40444893832153683,0.43835958982778556,,0.2825334411272003,,0.3359324622373196,1.0,0.1792052212256628,0.5376344137125681,0.10410093328025938,0.6683458400834266,0.6772550453042259,0.5316992449239523,1.0,,0.03657683854981311,1.4981056836128155
